index,turn,phase,step_ms,managed_mb,allocated_mb,gc0,gc1,gc2,save_load_executed,save_success,load_success,save_load_ms
1275,4,3,0.018,9.25,110.04,145,145,145,0,0,0,0.000
1276,5,4,0.037,8.25,110.04,146,146,146,0,0,0,0.000
1277,6,5,0.019,8.25,110.04,146,146,146,0,0,0,0.000
1278,7,0,0.019,8.25,110.04,146,146,146,0,0,0,0.000
1279,8,1,0.019,8.25,110.04,146,146,146,0,0,0,0.000
1280,9,2,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1281,10,3,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1282,11,4,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1283,12,5,0.019,8.25,110.04,146,146,146,0,0,0,0.000
1284,13,0,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1285,14,1,0.020,8.25,110.04,146,146,146,0,0,0,0.000
1286,15,2,0.019,8.25,110.04,146,146,146,0,0,0,0.000
1287,16,3,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1288,17,4,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1289,18,5,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1290,19,0,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1291,20,1,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1292,21,2,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1293,22,3,0.020,8.25,110.04,146,146,146,0,0,0,0.000
1294,23,4,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1295,24,5,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1296,1,0,0.019,8.25,110.04,146,146,146,0,0,0,0.000
1297,2,1,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1298,3,2,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1299,4,3,0.018,8.25,110.04,146,146,146,0,0,0,0.000
1300,5,4,0.022,8.25,110.04,146,146,146,1,1,1,18.799
1301,6,5,0.031,8.37,110.04,146,146,146,0,0,0,0.000
1302,7,0,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1303,8,1,0.017,8.37,110.04,146,146,146,0,0,0,0.000
1304,9,2,0.020,8.37,110.04,146,146,146,0,0,0,0.000
1305,10,3,0.017,8.37,110.04,146,146,146,0,0,0,0.000
1306,11,4,0.017,8.37,110.04,146,146,146,0,0,0,0.000
1307,12,5,0.019,8.37,110.04,146,146,146,0,0,0,0.000
1308,13,0,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1309,14,1,0.019,8.37,110.04,146,146,146,0,0,0,0.000
1310,15,2,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1311,16,3,0.019,8.37,110.04,146,146,146,0,0,0,0.000
1312,17,4,0.019,8.37,110.04,146,146,146,0,0,0,0.000
1313,18,5,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1314,19,0,0.020,8.37,110.04,146,146,146,0,0,0,0.000
1315,20,1,0.020,8.37,110.04,146,146,146,0,0,0,0.000
1316,21,2,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1317,22,3,0.019,8.37,110.04,146,146,146,0,0,0,0.000
1318,23,4,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1319,24,5,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1320,1,0,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1321,2,1,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1322,3,2,0.021,8.37,110.04,146,146,146,0,0,0,0.000
1323,4,3,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1324,5,4,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1325,6,5,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1326,7,0,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1327,8,1,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1328,9,2,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1329,10,3,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1330,11,4,0.021,8.37,110.04,146,146,146,0,0,0,0.000
1331,12,5,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1332,13,0,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1333,14,1,0.020,8.37,110.04,146,146,146,0,0,0,0.000
1334,15,2,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1335,16,3,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1336,17,4,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1337,18,5,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1338,19,0,0.019,8.37,110.04,146,146,146,0,0,0,0.000
1339,20,1,0.027,8.37,110.04,146,146,146,0,0,0,0.000
1340,21,2,0.024,8.37,110.04,146,146,146,0,0,0,0.000
1341,22,3,0.020,8.37,110.04,146,146,146,0,0,0,0.000
1342,23,4,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1343,24,5,0.019,8.37,110.04,146,146,146,0,0,0,0.000
1344,1,0,0.020,8.37,110.04,146,146,146,0,0,0,0.000
1345,2,1,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1346,3,2,0.020,8.37,110.04,146,146,146,0,0,0,0.000
1347,4,3,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1348,5,4,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1349,6,5,0.018,8.37,110.04,146,146,146,0,0,0,0.000
1350,7,0,0.019,8.37,110.04,146,146,146,1,1,1,21.962
1351,8,1,0.039,8.50,110.05,146,146,146,0,0,0,0.000
1352,9,2,0.023,8.50,110.05,146,146,146,0,0,0,0.000
1353,10,3,0.024,8.50,110.05,146,146,146,0,0,0,0.000
1354,11,4,0.029,8.50,110.05,146,146,146,0,0,0,0.000
1355,12,5,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1356,13,0,0.023,8.50,110.05,146,146,146,0,0,0,0.000
1357,14,1,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1358,15,2,0.022,8.50,110.05,146,146,146,0,0,0,0.000
1359,16,3,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1360,17,4,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1361,18,5,0.023,8.50,110.05,146,146,146,0,0,0,0.000
1362,19,0,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1363,20,1,0.023,8.50,110.05,146,146,146,0,0,0,0.000
1364,21,2,0.022,8.50,110.05,146,146,146,0,0,0,0.000
1365,22,3,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1366,23,4,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1367,24,5,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1368,1,0,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1369,2,1,0.022,8.50,110.05,146,146,146,0,0,0,0.000
1370,3,2,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1371,4,3,0.022,8.50,110.05,146,146,146,0,0,0,0.000
1372,5,4,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1373,6,5,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1374,7,0,0.022,8.50,110.05,146,146,146,0,0,0,0.000
1375,8,1,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1376,9,2,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1377,10,3,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1378,11,4,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1379,12,5,0.022,8.50,110.05,146,146,146,0,0,0,0.000
1380,13,0,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1381,14,1,0.021,8.50,110.05,146,146,146,0,0,0,0.000
1382,15,2,0.022,8.51,110.05,146,146,146,0,0,0,0.000
1383,16,3,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1384,17,4,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1385,18,5,0.024,8.51,110.05,146,146,146,0,0,0,0.000
1386,19,0,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1387,20,1,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1388,21,2,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1389,22,3,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1390,23,4,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1391,24,5,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1392,1,0,0.022,8.51,110.05,146,146,146,0,0,0,0.000
1393,2,1,0.022,8.51,110.05,146,146,146,0,0,0,0.000
1394,3,2,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1395,4,3,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1396,5,4,0.027,8.51,110.05,146,146,146,0,0,0,0.000
1397,6,5,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1398,7,0,0.023,8.51,110.05,146,146,146,0,0,0,0.000
1399,8,1,0.021,8.51,110.05,146,146,146,0,0,0,0.000
1400,9,2,0.021,8.51,110.05,146,146,146,1,1,1,22.705
1401,10,3,0.052,8.64,110.05,146,146,146,0,0,0,0.000
1402,11,4,0.023,8.64,110.05,146,146,146,0,0,0,0.000
1403,12,5,0.022,8.64,110.05,146,146,146,0,0,0,0.000
1404,13,0,0.022,8.64,110.05,146,146,146,0,0,0,0.000
1405,14,1,0.024,8.64,110.05,146,146,146,0,0,0,0.000
1406,15,2,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1407,16,3,0.022,8.64,110.05,146,146,146,0,0,0,0.000
1408,17,4,0.022,8.64,110.05,146,146,146,0,0,0,0.000
1409,18,5,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1410,19,0,0.022,8.64,110.05,146,146,146,0,0,0,0.000
1411,20,1,0.022,8.64,110.05,146,146,146,0,0,0,0.000
1412,21,2,0.026,8.64,110.05,146,146,146,0,0,0,0.000
1413,22,3,0.023,8.64,110.05,146,146,146,0,0,0,0.000
1414,23,4,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1415,24,5,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1416,1,0,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1417,2,1,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1418,3,2,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1419,4,3,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1420,5,4,0.023,8.64,110.05,146,146,146,0,0,0,0.000
1421,6,5,0.021,8.64,110.05,146,146,146,0,0,0,0.000
1422,7,0,0.022,8.64,110.05,146,146,146,0,0,0,0.000
1423,8,1,0.022,8.65,110.05,146,146,146,0,0,0,0.000
1424,9,2,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1425,10,3,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1426,11,4,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1427,12,5,0.024,8.65,110.05,146,146,146,0,0,0,0.000
1428,13,0,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1429,14,1,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1430,15,2,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1431,16,3,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1432,17,4,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1433,18,5,0.024,8.65,110.05,146,146,146,0,0,0,0.000
1434,19,0,0.022,8.65,110.05,146,146,146,0,0,0,0.000
1435,20,1,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1436,21,2,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1437,22,3,0.023,8.65,110.05,146,146,146,0,0,0,0.000
1438,23,4,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1439,24,5,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1440,1,0,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1441,2,1,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1442,3,2,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1443,4,3,0.021,8.65,110.05,146,146,146,0,0,0,0.000
1444,5,4,0.022,8.66,110.05,146,146,146,0,0,0,0.000
1445,6,5,0.023,8.66,110.05,146,146,146,0,0,0,0.000
1446,7,0,0.022,8.66,110.05,146,146,146,0,0,0,0.000
1447,8,1,0.021,8.66,110.05,146,146,146,0,0,0,0.000
1448,9,2,0.021,8.66,110.05,146,146,146,0,0,0,0.000
1449,10,3,0.022,8.66,110.05,146,146,146,0,0,0,0.000
1450,11,4,0.021,8.66,110.05,146,146,146,1,1,1,24.220
1451,12,5,0.041,8.78,110.05,146,146,146,0,0,0,0.000
1452,13,0,0.024,8.79,110.05,146,146,146,0,0,0,0.000
1453,14,1,0.023,8.79,110.05,146,146,146,0,0,0,0.000
1454,15,2,0.022,8.79,110.05,146,146,146,0,0,0,0.000
1455,16,3,0.021,8.79,110.05,146,146,146,0,0,0,0.000
1456,17,4,0.022,8.79,110.05,146,146,146,0,0,0,0.000
1457,18,5,0.021,8.79,110.05,146,146,146,0,0,0,0.000
1458,19,0,0.021,8.79,110.05,146,146,146,0,0,0,0.000
1459,20,1,0.021,8.79,110.05,146,146,146,0,0,0,0.000
1460,21,2,0.023,8.79,110.05,146,146,146,0,0,0,0.000
1461,22,3,0.022,8.79,110.05,146,146,146,0,0,0,0.000
1462,23,4,0.021,8.79,110.05,146,146,146,0,0,0,0.000
1463,24,5,0.022,8.80,110.05,146,146,146,0,0,0,0.000
1464,1,0,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1465,2,1,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1466,3,2,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1467,4,3,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1468,5,4,0.022,8.80,110.05,146,146,146,0,0,0,0.000
1469,6,5,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1470,7,0,0.022,8.80,110.05,146,146,146,0,0,0,0.000
1471,8,1,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1472,9,2,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1473,10,3,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1474,11,4,0.031,8.80,110.05,146,146,146,0,0,0,0.000
1475,12,5,0.021,8.80,110.05,146,146,146,0,0,0,0.000
1476,13,0,0.022,8.81,110.05,146,146,146,0,0,0,0.000
1477,14,1,0.021,8.81,110.05,146,146,146,0,0,0,0.000
1478,15,2,0.021,8.81,110.05,146,146,146,0,0,0,0.000
1479,16,3,0.021,8.81,110.05,146,146,146,0,0,0,0.000
1480,17,4,0.021,8.81,110.05,146,146,146,0,0,0,0.000
1481,18,5,0.021,8.81,110.05,146,146,146,0,0,0,0.000
1482,19,0,0.021,8.81,110.05,146,146,146,0,0,0,0.000
1483,20,1,0.021,8.81,110.05,146,146,146,0,0,0,0.000
1484,21,2,0.023,8.82,110.05,146,146,146,0,0,0,0.000
1485,22,3,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1486,23,4,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1487,24,5,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1488,1,0,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1489,2,1,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1490,3,2,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1491,4,3,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1492,5,4,0.022,8.82,110.05,146,146,146,0,0,0,0.000
1493,6,5,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1494,7,0,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1495,8,1,0.024,8.82,110.05,146,146,146,0,0,0,0.000
1496,9,2,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1497,10,3,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1498,11,4,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1499,12,5,0.021,8.82,110.05,146,146,146,0,0,0,0.000
1500,13,0,0.022,8.83,110.05,146,146,146,1,1,1,21.535
1501,14,1,0.039,8.95,110.05,146,146,146,0,0,0,0.000
1502,15,2,0.023,8.95,110.05,146,146,146,0,0,0,0.000
1503,16,3,0.021,8.95,110.05,146,146,146,0,0,0,0.000
1504,17,4,0.023,8.96,110.05,146,146,146,0,0,0,0.000
1505,18,5,0.021,8.96,110.05,146,146,146,0,0,0,0.000
1506,19,0,0.021,8.96,110.05,146,146,146,0,0,0,0.000
1507,20,1,0.021,8.96,110.05,146,146,146,0,0,0,0.000
1508,21,2,0.022,8.96,110.05,146,146,146,0,0,0,0.000
1509,22,3,0.021,8.96,110.05,146,146,146,0,0,0,0.000
1510,23,4,0.021,8.96,110.05,146,146,146,0,0,0,0.000
1511,24,5,0.021,8.96,110.05,146,146,146,0,0,0,0.000
1512,1,0,0.021,8.96,110.05,146,146,146,0,0,0,0.000
1513,2,1,0.021,8.96,110.05,146,146,146,0,0,0,0.000
1514,3,2,0.022,8.96,110.05,146,146,146,0,0,0,0.000
1515,4,3,0.022,8.96,110.05,146,146,146,0,0,0,0.000
1516,5,4,0.024,8.97,110.05,146,146,146,0,0,0,0.000
1517,6,5,0.021,8.97,110.05,146,146,146,0,0,0,0.000
1518,7,0,0.021,8.97,110.05,146,146,146,0,0,0,0.000
1519,8,1,0.021,8.97,110.05,146,146,146,0,0,0,0.000
1520,9,2,0.021,8.97,110.05,146,146,146,0,0,0,0.000
1521,10,3,0.021,8.97,110.05,146,146,146,0,0,0,0.000
1522,11,4,0.021,8.97,110.05,146,146,146,0,0,0,0.000
1523,12,5,0.021,8.97,110.05,146,146,146,0,0,0,0.000
1524,13,0,0.022,8.97,110.05,146,146,146,0,0,0,0.000
1525,14,1,0.040,8.98,110.05,146,146,146,0,0,0,0.000
1526,15,2,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1527,16,3,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1528,17,4,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1529,18,5,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1530,19,0,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1531,20,1,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1532,21,2,0.022,8.98,110.05,146,146,146,0,0,0,0.000
1533,22,3,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1534,23,4,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1535,24,5,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1536,1,0,0.022,8.98,110.05,146,146,146,0,0,0,0.000
1537,2,1,0.021,8.98,110.05,146,146,146,0,0,0,0.000
1538,3,2,0.082,8.98,110.05,146,146,146,0,0,0,0.000
1539,4,3,0.042,8.98,110.05,146,146,146,0,0,0,0.000
1540,5,4,0.031,8.99,110.05,146,146,146,0,0,0,0.000
1541,6,5,0.022,8.99,110.05,146,146,146,0,0,0,0.000
1542,7,0,0.021,8.99,110.05,146,146,146,0,0,0,0.000
1543,8,1,0.021,8.99,110.05,146,146,146,0,0,0,0.000
1544,9,2,0.021,8.99,110.05,146,146,146,0,0,0,0.000
1545,10,3,0.021,8.99,110.05,146,146,146,0,0,0,0.000
1546,11,4,0.023,8.99,110.05,146,146,146,0,0,0,0.000
1547,12,5,0.022,8.99,110.05,146,146,146,0,0,0,0.000
1548,13,0,0.022,9.00,110.05,146,146,146,0,0,0,0.000
1549,14,1,0.021,9.00,110.05,146,146,146,0,0,0,0.000
1550,15,2,0.021,9.00,110.05,146,146,146,1,1,1,26.455
1551,16,3,0.051,9.12,110.06,146,146,146,0,0,0,0.000
1552,17,4,0.032,9.12,110.06,146,146,146,0,0,0,0.000
1553,18,5,0.032,9.12,110.06,146,146,146,0,0,0,0.000
1554,19,0,0.031,9.12,110.06,146,146,146,0,0,0,0.000
1555,20,1,0.036,9.13,110.06,146,146,146,0,0,0,0.000
1556,21,2,0.031,9.13,110.06,146,146,146,0,0,0,0.000
1557,22,3,0.030,9.13,110.06,146,146,146,0,0,0,0.000
1558,23,4,0.115,9.13,110.06,146,146,146,0,0,0,0.000
1559,24,5,0.036,9.13,110.06,146,146,146,0,0,0,0.000
1560,1,0,0.035,9.13,110.06,146,146,146,0,0,0,0.000
1561,2,1,0.035,9.13,110.06,146,146,146,0,0,0,0.000
1562,3,2,0.035,9.13,110.06,146,146,146,0,0,0,0.000
1563,4,3,0.040,9.13,110.06,146,146,146,0,0,0,0.000
1564,5,4,0.035,9.13,110.06,146,146,146,0,0,0,0.000
1565,6,5,0.035,9.13,110.06,146,146,146,0,0,0,0.000
1566,7,0,0.037,9.14,110.06,146,146,146,0,0,0,0.000
1567,8,1,0.034,9.14,110.06,146,146,146,0,0,0,0.000
1568,9,2,0.035,9.14,110.06,146,146,146,0,0,0,0.000
1569,10,3,0.035,9.14,110.06,146,146,146,0,0,0,0.000
1570,11,4,0.035,9.14,110.06,146,146,146,0,0,0,0.000
1571,12,5,0.036,9.14,110.06,146,146,146,0,0,0,0.000
1572,13,0,0.034,9.14,110.06,146,146,146,0,0,0,0.000
1573,14,1,0.034,9.14,110.06,146,146,146,0,0,0,0.000
1574,15,2,0.034,9.14,110.06,146,146,146,0,0,0,0.000
1575,16,3,0.034,9.14,110.06,146,146,146,0,0,0,0.000
1576,17,4,0.036,9.14,110.06,146,146,146,0,0,0,0.000
1577,18,5,0.034,9.14,110.06,146,146,146,0,0,0,0.000
1578,19,0,0.035,9.14,110.06,146,146,146,0,0,0,0.000
1579,20,1,0.036,9.15,110.06,146,146,146,0,0,0,0.000
1580,21,2,0.035,9.15,110.06,146,146,146,0,0,0,0.000
1581,22,3,0.035,9.15,110.06,146,146,146,0,0,0,0.000
1582,23,4,0.035,9.15,110.06,146,146,146,0,0,0,0.000
